"session" "ID_full" "ID" "noHp" "noR" "id_flow" "ID_full_part" "ID_part" "nb_visit" "dur_visit_sum" "dur_visit_mean" "dur_visit_med" "nb_poll_focal" "import_nb_visit_co1" "import_dur_visit_co1" "export_nb_visit_co1" "export_dur_visit_co1" "import_nb_visit_co2" "import_dur_visit_co2" "export_nb_visit_co2" "export_dur_visit_co2" "import_nb_visit_co3" "import_dur_visit_co3" "export_nb_visit_co3" "export_dur_visit_co3" "import_nb_visit_co4" "import_dur_visit_co4" "export_nb_visit_co4" "export_dur_visit_co4" "import_nb_visit_co5" "import_dur_visit_co5" "export_nb_visit_co5" "export_dur_visit_co5" "import_nb_visit_co6" "import_dur_visit_co6" "export_nb_visit_co6" "export_dur_visit_co6" "import_nb_visit_co7" "import_dur_visit_co7" "export_nb_visit_co7" "export_dur_visit_co7" "import_nb_visit_co8" "import_dur_visit_co8" "export_nb_visit_co8" "export_dur_visit_co8" "import_nb_visit_co9" "import_dur_visit_co9" "export_nb_visit_co9" "export_dur_visit_co9" "import_nb_visit_co10" "import_dur_visit_co10" "export_nb_visit_co10" "export_dur_visit_co10" "import_nb_visit_co11" "import_dur_visit_co11" "export_nb_visit_co11" "export_dur_visit_co11" "import_nb_visit_co12" "import_dur_visit_co12" "export_nb_visit_co12" "export_dur_visit_co12" "import_nb_visit_co13" "import_dur_visit_co13" "export_nb_visit_co13" "export_dur_visit_co13" "import_nb_visit_co14" "import_dur_visit_co14" "export_nb_visit_co14" "export_dur_visit_co14" "import_nb_visit_co15" "import_dur_visit_co15" "export_nb_visit_co15" "export_dur_visit_co15" "import_nb_visit_co16" "import_dur_visit_co16" "export_nb_visit_co16" "export_dur_visit_co16" "import_nb_visit_co17" "import_dur_visit_co17" "export_nb_visit_co17" "export_dur_visit_co17" "import_nb_visit_co18" "import_dur_visit_co18" "export_nb_visit_co18" "export_dur_visit_co18" "import_nb_visit_co19" "import_dur_visit_co19" "export_nb_visit_co19" "export_dur_visit_co19" "import_nb_visit_co20" "import_dur_visit_co20" "export_nb_visit_co20" "export_dur_visit_co20" "import_nb_visit_co30" "import_dur_visit_co30" "export_nb_visit_co30" "export_dur_visit_co30" "import_nb_visit_co40" "import_dur_visit_co40" "export_nb_visit_co40" "export_dur_visit_co40" "import_nb_visit_co50" "import_dur_visit_co50" "export_nb_visit_co50" "export_dur_visit_co50" "import_nb_visit_co100" "import_dur_visit_co100" "export_nb_visit_co100" "export_dur_visit_co100" "import_nb_visit_co200" "import_dur_visit_co200" "export_nb_visit_co200" "export_dur_visit_co200" "import_nb_visit_co300" "import_dur_visit_co300" "export_nb_visit_co300" "export_dur_visit_co300" "impex_nb_visit_co1" "impex_dur_visit_co1" "impex_nb_visit_co2" "impex_dur_visit_co2" "impex_nb_visit_co3" "impex_dur_visit_co3" "impex_nb_visit_co4" "impex_dur_visit_co4" "impex_nb_visit_co5" "impex_dur_visit_co5" "impex_nb_visit_co6" "impex_dur_visit_co6" "impex_nb_visit_co7" "impex_dur_visit_co7" "impex_nb_visit_co8" "impex_dur_visit_co8" "impex_nb_visit_co9" "impex_dur_visit_co9" "impex_nb_visit_co10" "impex_dur_visit_co10" "impex_nb_visit_co11" "impex_dur_visit_co11" "impex_nb_visit_co12" "impex_dur_visit_co12" "impex_nb_visit_co13" "impex_dur_visit_co13" "impex_nb_visit_co14" "impex_dur_visit_co14" "impex_nb_visit_co15" "impex_dur_visit_co15" "impex_nb_visit_co16" "impex_dur_visit_co16" "impex_nb_visit_co17" "impex_dur_visit_co17" "impex_nb_visit_co18" "impex_dur_visit_co18" "impex_nb_visit_co19" "impex_dur_visit_co19" "impex_nb_visit_co20" "impex_dur_visit_co20" "impex_nb_visit_co30" "impex_dur_visit_co30" "impex_nb_visit_co40" "impex_dur_visit_co40" "impex_nb_visit_co50" "impex_dur_visit_co50" "impex_nb_visit_co100" "impex_dur_visit_co100" "impex_nb_visit_co200" "impex_dur_visit_co200" "impex_nb_visit_co300" "impex_dur_visit_co300" "nGenot" "gMS_fem_all" "gMS_fem_out" "SR_couple" "SR_mal_all_share" "SR_mal_all_share_viab"
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.01" 1 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 0.748999999999796 0 NA 2 3.4989999999998 0 NA 2 3.4989999999998 0 NA 2 3.4989999999998 0 NA 2 3.4989999999998 0 NA 2 3.4989999999998 1 5.0010000000002 2 3.4989999999998 1 5.0010000000002 2 3.4989999999998 1 5.0010000000002 2 3.4989999999998 1 5.0010000000002 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 0.748999999999796 2 3.4989999999998 2 3.4989999999998 2 3.4989999999998 2 3.4989999999998 3 8.5 3 8.5 3 8.5 3 8.5 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.02" 2 1 3.99199999999996 3.99199999999996 3.99199999999996 1 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 1 20.4979999999998 0 NA 2 32.2469999999998 0 NA 5 42.7429999999997 0 NA 5 42.7429999999997 0 NA 5 42.7429999999997 0 NA 27 163.127 0 NA 29 179.875 0 NA 29 179.875 0 NA 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 1 20.4979999999998 2 32.2469999999998 5 42.7429999999997 5 42.7429999999997 5 42.7429999999997 27 163.127 29 179.875 29 179.875 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.03" 3 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 1 13.499 0 NA 1 13.499 0 NA 1 13.499 0 NA 1 13.499 0 NA 1 13.499 0 NA 2 18.998 0 NA 3 24.997 0 NA 4 25.9980000000002 0 NA 5 30.497 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 0 NA 6 50.996 1 3.15100000000007 6 50.996 1 3.15100000000007 6 50.996 1 3.15100000000007 6 50.996 3 16.957 6 50.996 3 16.957 6 50.996 3 16.957 6 50.996 1 13.499 1 13.499 1 13.499 1 13.499 1 13.499 2 18.998 3 24.997 4 25.9980000000002 5 30.497 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 6 50.996 7 54.1470000000001 7 54.1470000000001 7 54.1470000000001 9 67.953 9 67.953 9 67.953 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.04" 4 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 1 25.249 0 NA 2 28.248 0 NA 3 29.747 0 NA 4 39.7460000000001 0 NA 5 41.2450000000001 0 NA 5 41.2450000000001 0 NA 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 1 5.49900000000002 5 41.2450000000001 5 44.5449999999998 5 41.2450000000001 5 44.5449999999998 5 41.2450000000001 5 44.5449999999998 5 41.2450000000001 0 NA 1 25.249 1 25.249 1 25.249 1 25.249 1 25.249 1 25.249 1 25.249 1 25.249 1 25.249 2 28.248 3 29.747 4 39.7460000000001 5 41.2450000000001 5 41.2450000000001 5 41.2450000000001 6 46.7440000000001 6 46.7440000000001 6 46.7440000000001 6 46.7440000000001 6 46.7440000000001 6 46.7440000000001 6 46.7440000000001 10 85.7899999999999 10 85.7899999999999 10 85.7899999999999 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.05" 5 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 1 2.24900000000002 0 NA 2 33.248 0 NA 3 35.9949999999999 0 NA 4 36.9960000000001 0 NA 5 37.2450000000001 0 NA 6 54.7440000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 7 64.2430000000001 0 NA 9 84.4910000000001 6 44.6469999999999 14 135.887 6 44.6469999999999 14 135.887 6 44.6469999999999 14 135.887 6 44.6469999999999 14 135.887 6 44.6469999999999 14 135.887 6 44.6469999999999 0 NA 1 2.24900000000002 2 33.248 3 35.9949999999999 4 36.9960000000001 5 37.2450000000001 6 54.7440000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 7 64.2430000000001 15 129.138 20 180.534 20 180.534 20 180.534 20 180.534 20 180.534 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.06" 6 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 6 0 NA 11 130.889999999999 0 NA 20 236.395999999999 0 NA 20 236.395999999999 0 NA 20 236.395999999999 0 NA 20 236.395999999999 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 6 11 130.889999999999 20 236.395999999999 20 236.395999999999 20 236.395999999999 20 236.395999999999 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.07" 7 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 11.4 0 NA 1 11.4 0 NA 1 11.4 0 NA 15 159.6 0 NA 25 331.595 0 NA 25 331.595 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 11.4 1 11.4 1 11.4 15 159.6 25 331.595 25 331.595 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.08" 8 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 0 NA 0 NA 1 13.0010000000002 0 NA 2 14.999 0 NA 2 14.999 0 NA 2 14.999 0 NA 2 14.999 0 NA 2 14.999 1 12.499 2 14.999 2 18.998 2 14.999 3 23.7459999999998 2 14.999 4 31.9959999999998 2 14.999 4 31.9959999999998 2 14.999 4 31.9959999999998 2 14.999 4 31.9959999999998 3 18.498 4 31.9959999999998 3 18.498 4 31.9959999999998 3 18.498 4 31.9959999999998 3 18.498 4 31.9959999999998 3 18.498 4 31.9959999999998 3 18.498 7 44.1439999999998 3 18.498 7 44.1439999999998 3 18.498 7 44.1439999999998 3 18.498 14 68.6379999999999 3 18.498 14 68.6379999999999 3 18.498 14 68.6379999999999 3 18.498 0 NA 0 NA 1 13.0010000000002 2 14.999 2 14.999 2 14.999 2 14.999 2 14.999 3 27.498 4 33.997 5 38.7449999999999 6 46.9949999999999 6 46.9949999999999 6 46.9949999999999 7 50.4939999999999 7 50.4939999999999 7 50.4939999999999 7 50.4939999999999 7 50.4939999999999 7 50.4939999999999 10 62.6419999999999 10 62.6419999999999 10 62.6419999999999 17 87.1359999999999 17 87.1359999999999 17 87.1359999999999 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.09" 9 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 14.249 0 NA 2 20.998 0 NA 3 28.247 0 NA 4 35.7460000000001 1 6.5 4 35.7460000000001 2 15.499 4 35.7460000000001 3 22.605 4 35.7460000000001 4 25.604 4 35.7460000000001 5 30.6030000000001 4 35.7460000000001 5 30.6030000000001 9 79.1430000000001 5 30.6030000000001 19 156.988 5 30.6030000000001 20 160.484 5 30.6030000000001 20 160.484 5 30.6030000000001 20 160.484 5 30.6030000000001 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 14.249 2 20.998 3 28.247 5 42.2460000000001 6 51.2450000000001 7 58.3510000000001 8 61.3500000000001 9 66.3490000000001 9 66.3490000000001 14 109.746 24 187.591 25 191.087 25 191.087 25 191.087 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "2" "1.FO2.03_H3_R2" "1.FO2.10" 10 1 3.99199999999996 3.99199999999996 3.99199999999996 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 1 4.99799999999982 0 NA 4 46.2449999999998 0 NA 4 46.2449999999998 0 NA 4 46.2449999999998 0 NA 4 46.2449999999998 0 NA 4 46.2449999999998 0 NA 4 46.2449999999998 0 NA 0 NA 0 NA 0 NA 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 1 4.99799999999982 4 46.2449999999998 4 46.2449999999998 4 46.2449999999998 4 46.2449999999998 4 46.2449999999998 4 46.2449999999998 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.01" 1 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 9.21299999999997 0 NA 1 9.21299999999997 0 NA 1 9.21299999999997 9 59.9509999999998 1 9.21299999999997 11 70.7009999999999 1 9.21299999999997 11 70.7009999999999 1 9.21299999999997 11 70.7009999999999 1 9.21299999999997 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 9.21299999999997 1 9.21299999999997 1 9.21299999999997 10 69.1639999999998 12 79.9139999999998 12 79.9139999999998 12 79.9139999999998 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.02" 2 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 27.191 0 NA 1 27.191 0 NA 1 27.191 0 NA 1 27.191 0 NA 1 27.191 2 12.6700000000001 1 27.191 3 20.625 1 27.191 18 119.058 1 27.191 18 119.058 1 27.191 18 119.058 1 27.191 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 27.191 1 27.191 1 27.191 1 27.191 1 27.191 3 39.8610000000001 4 47.816 19 146.249 19 146.249 19 146.249 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.03" 3 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 2 10.365 0 NA 2 10.365 0 NA 2 10.365 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 2 10.365 2 10.365 2 10.365 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.04" 4 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 4 27.1 0 NA 4 27.1 0 NA 4 27.1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 4 27.1 4 27.1 4 27.1 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.05" 5 1 11.903 11.903 11.903 1 0 NA 1 13.4389999999999 1 9.21500000000015 2 21.8459999999998 2 12.6700000000001 3 25.966 3 21.8850000000002 4 32.1089999999998 4 29.1800000000001 5 36.3319999999997 5 36.4750000000001 5 36.3319999999997 6 42.2340000000001 6 59.5549999999997 7 54.1370000000001 6 59.5549999999997 8 54.9040000000002 6 59.5549999999997 9 58.3590000000001 6 59.5549999999997 10 73.7180000000003 7 70.3069999999997 11 80.6290000000004 7 70.3069999999997 12 86.3880000000004 7 70.3069999999997 13 92.5310000000005 8 76.0419999999998 14 94.8340000000004 8 76.0419999999998 15 98.2890000000005 8 76.0419999999998 16 120.108000000001 8 76.0419999999998 17 122.027000000001 8 76.0419999999998 18 122.794 8 76.0419999999998 19 132.009 8 76.0419999999998 25 181.895 8 76.0419999999998 25 181.895 8 76.0419999999998 25 181.895 8 76.0419999999998 25 181.895 8 76.0419999999998 25 181.895 8 76.0419999999998 25 181.895 8 76.0419999999998 1 13.4389999999999 3 31.061 5 38.636 7 53.994 9 65.5119999999998 10 72.8069999999998 12 101.789 13 113.692 14 114.459 15 117.914 17 144.025 18 150.936 19 156.695 21 168.573 22 170.876 23 174.331 24 196.15 25 198.069 26 198.836 27 208.051 33 257.937 33 257.937 33 257.937 33 257.937 33 257.937 33 257.937 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.06" 6 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 3 9.01300000000004 0 NA 3 9.01300000000004 0 NA 3 9.01300000000004 0 NA 3 9.01300000000004 0 NA 3 9.01300000000004 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 3 9.01300000000004 3 9.01300000000004 3 9.01300000000004 3 9.01300000000004 3 9.01300000000004 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.07" 7 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 6.12799999999993 0 NA 1 6.12799999999993 0 NA 1 6.12799999999993 0 NA 2 10.02 0 NA 3 24.7550000000001 0 NA 3 24.7550000000001 1 13.143 3 24.7550000000001 5 62.2230000000001 3 24.7550000000001 5 62.2230000000001 3 24.7550000000001 12 162.44 3 24.7550000000001 12 162.44 3 24.7550000000001 12 162.44 3 24.7550000000001 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 6.12799999999993 1 6.12799999999993 1 6.12799999999993 2 10.02 3 24.7550000000001 3 24.7550000000001 4 37.8980000000001 8 86.9780000000002 8 86.9780000000002 15 187.195 15 187.195 15 187.195 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.08" 8 1 11.903 11.903 11.903 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.37400000000002 0 NA 1 5.37400000000002 0 NA 1 5.37400000000002 0 NA 2 19.241 0 NA 2 19.241 0 NA 2 19.241 0 NA 2 19.241 0 NA 2 19.241 0 NA 2 19.241 1 4.20400000000006 2 19.241 1 4.20400000000006 2 19.241 2 17.9670000000001 2 19.241 2 17.9670000000001 2 19.241 2 17.9670000000001 2 19.241 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 5.37400000000002 1 5.37400000000002 1 5.37400000000002 2 19.241 2 19.241 2 19.241 2 19.241 2 19.241 2 19.241 3 23.4450000000001 3 23.4450000000001 4 37.2080000000001 4 37.2080000000001 4 37.2080000000001 NA NA NA NA NA NA
"1.FO2" "1.FO2.03" 3 3 "3" "1.FO2.03_H3_R3" "1.FO2.09" 9 1 11.903 11.903 11.903 1 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 0 NA 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 1 13.8229999999999 1 14.2069999999999 4 42.5560000000001 1 14.2069999999999 4 42.5560000000001 1 14.2069999999999 4 42.5560000000001 1 14.2069999999999 4 42.5560000000001 1 14.2069999999999 4 42.5560000000001 1 14.2069999999999 4 42.5560000000001 1 14.2069999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 1 13.8229999999999 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 2 28.0299999999998 5 56.763 5 56.763 5 56.763 5 56.763 5 56.763 5 56.763 NA NA NA NA NA NA
