"session" "ID_full_foc" "ID" "ID_full_part" "ID_part" "nb_visit" "nb_dist_vis" "dur_visit_sum" "dur_visit_mean" "dur_visit_med" "nb_poll_focal" "import_nb_visit_co1" "import_dur_visit_co1" "export_nb_visit_co1" "export_dur_visit_co1" "import_nb_visit_co2" "import_dur_visit_co2" "export_nb_visit_co2" "export_dur_visit_co2" "import_nb_visit_co3" "import_dur_visit_co3" "export_nb_visit_co3" "export_dur_visit_co3" "import_nb_visit_co4" "import_dur_visit_co4" "export_nb_visit_co4" "export_dur_visit_co4" "import_nb_visit_co5" "import_dur_visit_co5" "export_nb_visit_co5" "export_dur_visit_co5" "import_nb_visit_co6" "import_dur_visit_co6" "export_nb_visit_co6" "export_dur_visit_co6" "import_nb_visit_co7" "import_dur_visit_co7" "export_nb_visit_co7" "export_dur_visit_co7" "import_nb_visit_co8" "import_dur_visit_co8" "export_nb_visit_co8" "export_dur_visit_co8" "import_nb_visit_co9" "import_dur_visit_co9" "export_nb_visit_co9" "export_dur_visit_co9" "import_nb_visit_co10" "import_dur_visit_co10" "export_nb_visit_co10" "export_dur_visit_co10" "import_nb_visit_co11" "import_dur_visit_co11" "export_nb_visit_co11" "export_dur_visit_co11" "import_nb_visit_co12" "import_dur_visit_co12" "export_nb_visit_co12" "export_dur_visit_co12" "import_nb_visit_co13" "import_dur_visit_co13" "export_nb_visit_co13" "export_dur_visit_co13" "import_nb_visit_co14" "import_dur_visit_co14" "export_nb_visit_co14" "export_dur_visit_co14" "import_nb_visit_co15" "import_dur_visit_co15" "export_nb_visit_co15" "export_dur_visit_co15" "import_nb_visit_co16" "import_dur_visit_co16" "export_nb_visit_co16" "export_dur_visit_co16" "import_nb_visit_co17" "import_dur_visit_co17" "export_nb_visit_co17" "export_dur_visit_co17" "import_nb_visit_co18" "import_dur_visit_co18" "export_nb_visit_co18" "export_dur_visit_co18" "import_nb_visit_co19" "import_dur_visit_co19" "export_nb_visit_co19" "export_dur_visit_co19" "import_nb_visit_co20" "import_dur_visit_co20" "export_nb_visit_co20" "export_dur_visit_co20" "import_nb_visit_co30" "import_dur_visit_co30" "export_nb_visit_co30" "export_dur_visit_co30" "import_nb_visit_co40" "import_dur_visit_co40" "export_nb_visit_co40" "export_dur_visit_co40" "import_nb_visit_co50" "import_dur_visit_co50" "export_nb_visit_co50" "export_dur_visit_co50" "import_nb_visit_co100" "import_dur_visit_co100" "export_nb_visit_co100" "export_dur_visit_co100" "import_nb_visit_co200" "import_dur_visit_co200" "export_nb_visit_co200" "export_dur_visit_co200" "import_nb_visit_co300" "import_dur_visit_co300" "export_nb_visit_co300" "export_dur_visit_co300" "impex_nb_visit_co1" "impex_dur_visit_co1" "impex_nb_visit_co2" "impex_dur_visit_co2" "impex_nb_visit_co3" "impex_dur_visit_co3" "impex_nb_visit_co4" "impex_dur_visit_co4" "impex_nb_visit_co5" "impex_dur_visit_co5" "impex_nb_visit_co6" "impex_dur_visit_co6" "impex_nb_visit_co7" "impex_dur_visit_co7" "impex_nb_visit_co8" "impex_dur_visit_co8" "impex_nb_visit_co9" "impex_dur_visit_co9" "impex_nb_visit_co10" "impex_dur_visit_co10" "impex_nb_visit_co11" "impex_dur_visit_co11" "impex_nb_visit_co12" "impex_dur_visit_co12" "impex_nb_visit_co13" "impex_dur_visit_co13" "impex_nb_visit_co14" "impex_dur_visit_co14" "impex_nb_visit_co15" "impex_dur_visit_co15" "impex_nb_visit_co16" "impex_dur_visit_co16" "impex_nb_visit_co17" "impex_dur_visit_co17" "impex_nb_visit_co18" "impex_dur_visit_co18" "impex_nb_visit_co19" "impex_dur_visit_co19" "impex_nb_visit_co20" "impex_dur_visit_co20" "impex_nb_visit_co30" "impex_dur_visit_co30" "impex_nb_visit_co40" "impex_dur_visit_co40" "impex_nb_visit_co50" "impex_dur_visit_co50" "impex_nb_visit_co100" "impex_dur_visit_co100" "impex_nb_visit_co200" "impex_dur_visit_co200" "impex_nb_visit_co300" "impex_dur_visit_co300" "seed_couple_on_foc" "pl_mean"
"1.FO1" "1.FO1.08" 8 "1.FO1.07" 7 72 18 745.858 10.5050422535211 7.49900000000002 4 2 3.99899999999991 2 23.559 7 18.7579999999997 6 78.118 10 32.8159999999996 12 152.172 11 35.3759999999996 18 218.666 12 37.9359999999996 24 265.161 13 38.9359999999996 28 280.656 15 40.9349999999996 30 283.156 19 54.6349999999996 30 283.156 23 68.3349999999997 30 283.156 26 77.8329999999997 31 304.155 32 98.3269999999998 33 348.655 40 127.722 36 405.151 46 158.118 40 463.146999999999 49 175.517 45 527.641999999999 51 180.014 51 602.134999999999 54 188.011 57 676.627999999999 57 203.008 62 730.121999999999 60 214.006 65 753.615999999999 63 224.005 66 755.115999999999 68 239.904 66 755.115999999999 96 356.689000000001 109 1159.638 132 526.66 130 1267.415 168 688.278 149 1369.896 350 1616.498 226 2032.752 965 4826.085 274 2491.905 1006 5085.043 274 2491.905 4 27.5579999999999 13 96.8759999999997 22 184.987999999999 29 254.041999999999 36 303.096999999999 41 319.591999999999 45 324.090999999999 49 337.790999999999 53 351.490999999999 57 381.987999999999 65 446.981999999999 76 532.873 86 621.265 94 703.159 102 782.149 111 864.638999999999 119 933.129999999999 125 967.621999999999 129 979.120999999999 134 995.019999999999 205 1516.327 262 1794.075 317 2058.174 576 3649.25 1239 7317.99 1280 7576.948 2 1136.66666666667
"1.FO1" "1.FO1.08" 8 "1.FO1.08" 8 72 18 745.858 10.5050422535211 7.49900000000002 4 52 616.56 52 561.912 90 1133.893 90 1038.314 119 1597.276 119 1466.424 144 2021.523 144 1854.162 167 2414.037 167 2238.494 190 2778.153 190 2648.568 211 3101.876 211 3051.735 230 3422.057 230 3429.402 247 3681.503 247 3753.79099999999 264 3920.525 264 4045.27399999999 280 4095.377 280 4275.65799999999 295 4223.822 295 4476.44499999999 310 4321.017 310 4615.33099999999 324 4405.362 324 4742.21899999999 336 4479.307 336 4833.70999999999 345 4538.257 345 4894.70199999999 353 4598.208 353 4943.09599999999 359 4635.158 359 4972.58799999999 364 4671.208 364 4994.58299999999 369 4711.357 369 5028.94999999999 400 4867.804 400 5289.82999999999 425 5089.578 425 5459.34599999999 464 5351.516 464 5680.80199999999 639 6694.811 639 6707.77199999999 711 7359.124 711 7186.03799999999 711 7359.124 711 7186.03799999999 104 1178.472 180 2172.207 238 3063.7 288 3875.685 334 4652.531 380 5426.721 422 6153.611 460 6851.45899999999 494 7435.29399999999 528 7965.79899999999 560 8371.03499999999 590 8700.26699999999 620 8936.34799999999 648 9147.58099999999 672 9313.01699999999 690 9432.95899999999 706 9541.30399999999 718 9607.74599999999 728 9665.79099999999 738 9740.30699999999 800 10157.634 850 10548.924 928 11032.318 1278 13402.583 1422 14545.162 1422 14545.162 NA 746.5
"1.FO1" "1.FO1.08" 8 "1.FO1.09" 9 72 18 745.858 10.5050422535211 7.49900000000002 4 8 49.3409999999999 12 111.593 21 128.467 26 224.421000000001 37 204.205 38 322.251000000001 52 255.508 48 385.615000000001 68 318.652 56 449.234000000001 85 392.606 63 497.165000000001 102 461.485 71 532.382000000001 116 533.187 78 572.054000000002 128 592.682000000001 84 608.945000000002 137 632.987000000001 90 629.386000000001 146 713.348000000001 96 659.973000000001 156 795.077 100 686.184000000001 165 855.172 102 732.323000000001 176 912.42 104 753.476000000001 188 976.232 107 766.494000000001 203 1090.505 112 798.104000000001 217 1212.614 117 822.599000000001 232 1317.71 121 836.595000000001 247 1420.161 124 843.592000000001 261 1527.594 126 849.589000000001 346 1972.882 159 960.801 399 2275.687 243 1258.867 450 2489.517 273 1337.998 845 4729.37000000001 463 2247.624 1435 8319.86300000001 541 2410.763 1435 8319.86300000001 543 2414.262 20 160.934 47 352.888000000001 75 526.456000000001 100 641.123000000001 124 767.886000000001 148 889.771000000001 173 993.867000000001 194 1105.241 212 1201.627 227 1262.373 242 1373.321 256 1481.261 267 1587.495 280 1665.896 295 1742.726 315 1888.609 334 2035.213 353 2154.305 371 2263.753 387 2377.183 505 2933.683 642 3534.554 723 3827.515 1308 6976.99400000001 1976 10730.626 1978 10734.125 5 539.666666666667
"1.FO1" "1.FO1.08" 8 "1.FO1.10" 10 72 18 745.858 10.5050422535211 7.49900000000002 4 1 2.49900000000002 0 NA 3 6.49700000000006 0 NA 6 15.9940000000001 0 NA 9 36.2870000000003 0 NA 10 41.7860000000003 0 NA 11 45.8660000000002 1 13.2950000000001 13 63.1450000000002 2 19.7940000000001 16 95.8310000000004 5 42.0350000000003 20 135.431000000001 8 53.9890000000003 24 175.031000000001 10 61.9880000000003 28 214.006000000001 14 80.8000000000004 32 249.525000000001 19 107.104000000001 35 269.637000000001 24 131.200000000001 37 282.835000000001 28 143.678000000001 39 296.033000000001 31 152.076000000001 40 305.776000000002 33 155.574000000001 40 305.776000000002 34 157.073000000001 40 305.776000000002 35 166.816000000001 40 305.776000000002 36 170.271000000001 40 305.776000000002 36 170.271000000001 67 435.631000000003 40 209.871000000001 78 483.324000000003 52 250.063000000002 108 587.104000000004 56 267.361000000002 180 838.141000000005 83 407.662000000003 225 1063.11100000001 97 518.823000000004 225 1063.11100000001 97 518.823000000004 1 2.49900000000002 3 6.49700000000006 6 15.9940000000001 9 36.2870000000003 10 41.7860000000003 12 59.1610000000003 15 82.9390000000004 21 137.866000000001 28 189.420000000001 34 237.019000000001 42 294.806000000001 51 356.629000000002 59 400.837000000002 65 426.513000000002 70 448.109000000003 73 461.350000000003 74 462.849000000003 75 472.592000000003 76 476.047000000003 76 476.047000000003 107 645.502000000004 130 733.387000000005 164 854.465000000006 263 1245.80300000001 322 1581.93400000001 322 1581.93400000001 NA 459
"1.FO1" "1.FO1.09" 9 "1.FO1.01" 1 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 0 NA 0 NA 1 1.59900000000016 0 NA 2 5.75800000000004 0 NA 3 6.09799999999996 2 22.3580000000001 6 55.777 3 28.3330000000003 11 86.6620000000001 4 34.3080000000004 18 145.055 5 40.2830000000006 24 195.257 7 54.4490000000007 30 245.459 9 62.813000000001 36 295.176 10 98.994000000001 42 362.707 11 99.3340000000009 46 404.882 12 111.333000000001 49 437.606 13 117.308000000001 51 462.134999999999 14 128.419000000001 52 468.939 17 148.864000000001 53 473.248 23 194.506000000001 55 478.942 31 244.562000000001 57 492.828 40 300.249000000001 59 511.226 49 362.592000000002 60 514.297 57 416.656000000002 79 705.926999999999 126 941.452000000002 109 937.454999999999 269 2112.845 163 1511.001 374 3157.481 296 2615.907 501 4126.382 305 2723.898 698 5679.395 305 2723.898 698 5679.395 0 NA 1 1.59900000000016 2 5.75800000000004 5 28.4560000000001 9 84.1100000000003 15 120.970000000001 23 185.338000000001 31 249.706000000001 39 308.272000000001 46 394.170000000001 53 462.041000000001 58 516.215000000001 62 554.914000000001 65 590.554000000001 69 617.803000000001 76 667.754000000001 86 723.504000000001 97 793.077000000001 108 873.818000000002 117 930.953000000002 205 1647.379 378 3050.3 537 4668.482 797 6742.289 1003 8403.293 1003 8403.293 2 613.5
"1.FO1" "1.FO1.09" 9 "1.FO1.02" 2 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 0 NA 0 NA 0 NA 1 2.38700000000017 2 20.35 1 2.38700000000017 5 49.0190000000001 1 2.38700000000017 8 68.7300000000001 2 5.46000000000015 11 96.4390000000001 2 5.46000000000015 14 123.828 2 5.46000000000015 18 172.379 2 5.46000000000015 22 219.287 3 13.4590000000002 25 243.156 3 13.4590000000002 26 246.035 3 13.4590000000002 28 268.005 4 26.5130000000002 31 288.388999999999 7 68.0650000000002 34 309.884999999999 9 89.1180000000002 38 337.379999999999 11 110.171 44 384.345999999998 13 131.224 50 431.310999999998 16 172.776 58 494.143999999998 19 214.328 65 534.657999999998 21 237.706 71 568.838999999997 23 261.724 97 684.845999999997 87 833.777999999998 126 819.952999999997 144 1362.565 144 990.286999999998 207 1854.22899999999 191 1527.45 346 2741.00899999999 209 1783.932 574 4000.24799999997 209 1783.932 574 4000.24799999997 0 NA 1 2.38700000000017 3 22.7370000000002 6 51.4060000000003 10 74.1900000000003 13 101.899 16 129.288 20 177.839 25 232.746 28 256.615 29 259.494 32 294.518 38 356.454 43 399.002999999999 49 447.550999999999 57 515.569999999999 66 604.086999999998 77 708.471999999998 86 772.363999999998 94 830.562999999998 184 1518.624 270 2182.518 351 2844.51599999999 537 4268.45899999999 783 5784.17999999997 783 5784.17999999997 NA 77
"1.FO1" "1.FO1.09" 9 "1.FO1.03" 3 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 2 34.7069999999999 3 26.242 7 85.7179999999997 7 47.9030000000001 11 107.021 12 76.3650000000001 16 155.096 18 106.586 26 219.878 27 155.601 38 301.318 38 209.454000000001 50 381.027 51 274.182000000001 63 464.204 65 339.292000000001 75 519.578 80 407.171000000001 86 596.456 98 502.955000000001 99 662.689 118 604.759000000002 111 715.844 137 702.475000000002 124 782.446 154 790.370000000002 138 883.415 171 894.409000000002 151 977.002 189 981.778000000003 162 1062.379 207 1066.978 174 1164.243 225 1160.197 187 1268.794 244 1263.157 201 1380.064 263 1438.417 217 1468.807 283 1608.284 322 2008.228 507 3220.89500000001 394 2348.942 640 4252.08100000001 414 2425.091 686 4438.03200000001 766 4190.61700000001 997 6908.03900000001 1021 5209.29500000001 1189 9380.88500000002 1053 5339.26800000001 1189 9380.88500000002 5 60.9489999999999 14 133.621 23 183.386 34 261.682 53 375.479 76 510.772 101 655.209 128 803.496000000001 155 926.749000000001 184 1099.411 217 1267.448 248 1418.319 278 1572.816 309 1777.824 340 1958.78 369 2129.357 399 2324.44 431 2531.951 464 2818.481 500 3077.091 829 5229.12300000001 1034 6601.02300000001 1100 6863.12300000001 1763 11098.656 2210 14590.18 2242 14720.153 5 854
"1.FO1" "1.FO1.09" 9 "1.FO1.04" 4 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 2 6.49900000000002 5 28.1080000000002 7 27.844 11 67.1470000000002 14 67.8460000000002 17 105.694 23 116.261 24 154.694 32 169.027000000001 31 210.27 40 217.758000000001 39 254.956 48 280.872000000001 45 301.465 53 316.682000000001 52 345.942000000001 56 328.568000000001 61 396.010000000001 59 357.677000000001 73 469.507000000001 63 378.653000000001 83 528.132000000001 67 407.578000000001 93 590.610000000001 71 440.093000000001 103 647.109000000001 75 461.301000000001 114 710.206000000001 80 506.584000000001 123 752.808000000001 87 563.337000000001 130 794.141000000001 93 606.939000000001 133 813.010000000001 98 654.615000000001 137 838.370000000001 105 702.762000000001 141 859.486000000001 113 768.363000000001 146 892.097000000001 250 1902.966 230 1377.525 376 2847.559 319 1936.652 460 3430.325 471 3077.471 599 4322.864 1186 8283.536 651 4688.812 1623 10653.62 651 4688.812 1623 10653.62 7 34.6070000000002 18 94.9910000000002 31 173.540000000001 47 270.955000000001 63 379.297000000001 79 472.714000000001 93 582.337000000001 105 662.624000000002 117 724.578000000002 132 827.184000000002 146 906.785000000002 160 998.188000000002 174 1087.202 189 1171.507 203 1259.392 217 1357.478 226 1419.949 235 1492.985 246 1562.248 259 1660.46 480 3280.491 695 4784.211 931 6507.796 1785 12606.4 2274 15342.432 2274 15342.432 NA 291.666666666667
"1.FO1" "1.FO1.09" 9 "1.FO1.05" 5 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 1 3.99900000000002 0 NA 3 9.49700000000006 0 NA 6 18.4940000000001 0 NA 10 40.9900000000003 1 7.99799999999993 14 61.4860000000004 2 11.9979999999999 18 80.9820000000005 3 17.4959999999999 23 111.477000000001 5 36.6969999999999 29 143.041000000001 7 43.1949999999999 35 179.343000000001 8 45.1939999999999 41 222.776000000001 9 58.693 46 246.138000000001 10 62.1920000000001 51 279.441000000001 11 63.6910000000001 55 318.744000000001 12 67.6900000000002 58 338.549000000001 12 67.6900000000002 61 356.854000000001 12 67.6900000000002 63 378.792000000001 12 67.6900000000002 65 388.657000000001 12 67.6900000000002 67 406.096000000001 12 67.6900000000002 68 414.094000000001 13 75.6880000000001 68 414.094000000001 14 79.6880000000001 96 702.926000000001 22 118.679 104 822.821000000001 24 135.38 148 1024.776 42 316.682 248 1635.101 460 2951.97900000001 308 1973.551 460 2951.97900000001 308 1973.551 460 2951.97900000001 1 3.99900000000002 3 9.49700000000006 6 18.4940000000001 11 48.9880000000002 16 73.4840000000003 21 98.4780000000004 28 148.174000000001 36 186.236000000001 43 224.537000000001 50 281.469000000001 56 308.330000000001 62 343.132000000001 67 386.434000000001 70 406.239000000001 73 424.544000000001 75 446.482000000001 77 456.347000000001 79 473.786000000001 81 489.782000000001 82 493.782000000001 118 821.605000000001 128 958.201000000001 190 1341.458 708 4587.08000000001 768 4925.53000000001 768 4925.53000000001 NA 75
"1.FO1" "1.FO1.09" 9 "1.FO1.06" 6 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 1 9.9190000000001 1 25.855 1 9.9190000000001 2 34.814 3 19.489 4 52.3060000000002 4 25.988 5 63.5690000000001 5 32.4870000000001 6 67.9200000000001 6 38.9860000000001 7 72.0150000000001 8 47.484 8 91.5130000000001 12 67.883 9 107.17 19 93.778 10 117.41 28 122.171 11 130.528 38 150.564 13 188.02 51 220.730000000001 16 211.569 63 304.237000000001 21 254.189 75 394.324000000001 27 289.227 88 475.331000000001 33 330.257 102 561.134000000001 38 359.973 115 660.342000000001 42 391.336 128 785.887000000002 45 415.018 142 933.531000000002 50 460.78 157 1044.275 55 516.392 262 1744.06 178 1415.938 348 2277.899 310 2245.849 409 2677.539 448 3111.13499999999 627 4268.771 671 4680.06799999999 711 4599.68 1094 7690.475 726 4639.665 1094 7690.475 2 35.7740000000001 3 44.7330000000001 7 71.7950000000002 9 89.5570000000002 11 100.407 13 111.001 16 138.997 21 175.053 29 211.188 39 252.699 51 338.584000000001 67 432.299000000001 84 558.426000000001 102 683.551000000001 121 805.588000000001 140 921.107000000001 157 1051.678 173 1200.905 192 1394.311 212 1560.667 440 3159.998 658 4523.748 857 5788.67399999999 1298 8948.83899999999 1805 12290.155 1820 12330.14 1 443
"1.FO1" "1.FO1.09" 9 "1.FO1.07" 7 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 0 NA 1 7.49900000000002 1 1 1 7.49900000000002 4 5.99799999999993 1 7.49900000000002 9 22.396 2 10.059 13 34.7950000000001 3 14.261 17 48.7540000000002 4 21.76 19 59.1540000000002 6 30.2580000000001 20 62.0550000000003 9 39.7560000000001 21 64.9560000000004 12 49.2540000000001 24 82.0570000000005 15 58.7520000000002 27 101.455000000001 18 68.2500000000002 30 119.950000000001 21 77.7480000000003 35 141.943000000001 24 87.2460000000003 42 181.434000000001 26 89.2450000000003 47 204.428000000001 27 90.2450000000003 52 222.421000000001 27 90.2450000000003 58 241.413000000001 29 117.243 66 271.403000000001 32 163.242 75 308.392000000001 36 228.137 84 349.382000000001 42 296.547 258 1368.017 106 657.24 505 2615.895 233 1591.369 775 4063.024 326 2086.2 1136 6049.184 431 2831.707 1669 8863.353 748 5613.448 1809 9605.213 748 5613.448 1 7.49900000000002 2 8.49900000000002 5 13.497 11 32.4549999999999 16 49.0560000000001 21 70.5140000000002 25 89.4120000000003 29 101.811 33 114.210000000001 39 140.809000000001 45 169.705000000001 51 197.698000000001 59 229.189000000001 68 270.679000000001 74 294.673000000001 79 312.666000000001 87 358.656000000001 98 434.645000000002 111 536.529000000001 126 645.929000000001 364 2025.257 738 4207.264 1101 6149.224 1567 8880.891 2417 14476.801 2557 15218.661 2 1136.66666666667
"1.FO1" "1.FO1.09" 9 "1.FO1.08" 8 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 12 98.105 8 74.8590000000002 26 217.534 21 177.574 38 321.31 37 290.413000000001 48 418.289 52 381.354000000001 56 496.164 68 474.899000000001 63 563.716 85 574.147000000001 71 636.639 102 670.697000000001 78 672.835 116 758.740000000001 84 704.317 128 842.320000000001 90 733.062 137 917.477000000001 96 777.784 146 1004.574 100 807.607 156 1104.021 102 823.18 165 1206.687 104 838.753 176 1323.311 107 863.825 188 1441.662 112 900.895 203 1569.57 117 939.29 217 1674.67 121 967.285 232 1773.765 124 985.781 247 1867.358 126 999.778 261 1942.58 159 1266.369 346 2555.149 243 1784.421 399 3000.17300000001 273 2013.142 450 3331.85600000001 463 3520.509 845 6112.11900000001 541 4196.22 1435 9670.03000000002 543 4208.216 1435 9670.03000000002 20 172.964 47 395.108 75 611.723 100 799.643000000001 124 971.063000000001 148 1137.863 173 1307.336 194 1431.575 212 1546.637 227 1650.539 242 1782.358 256 1911.628 267 2029.867 280 2162.064 295 2305.487 315 2470.465 334 2613.96 353 2741.05 371 2853.139 387 2942.358 505 3821.51800000001 642 4784.59400000001 723 5344.99800000001 1308 9632.62800000001 1976 13866.25 1978 13878.246 NA 746.5
"1.FO1" "1.FO1.09" 9 "1.FO1.09" 9 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 75 517.566 75 452.534 140 994.092 140 814.416000000001 198 1435.004 198 1152.118 251 1834.078 251 1470.733 298 2203.357 298 1745.498 342 2549.501 342 2052.096 383 2859.899 383 2344.747 424 3170.385 424 2645.91 465 3480.439 465 2949.458 503 3779.361 503 3228.419 539 4025.684 539 3487.95100000001 575 4268.882 575 3737.868 612 4526.31 612 3954.85800000001 647 4779.489 647 4179.17100000001 681 5011.126 681 4395.49300000001 710 5199.013 710 4539.53600000001 738 5402.188 738 4674.03900000001 762 5603.797 762 4795.52600000001 782 5779.529 782 4882.85400000001 799 5931.842 799 4953.16500000001 880 6610.751 880 5224.85800000001 914 6831.32 914 5352.91400000001 972 7047.762 972 5487.46300000001 1519 10890.893 1519 9498.39800000002 2129 14274.131 2129 11418.415 2130 14297.837 2130 11420.915 150 970.1 280 1808.508 396 2587.122 502 3304.811 596 3948.855 684 4601.597 766 5204.646 848 5816.295 930 6429.89700000001 1006 7007.78000000001 1078 7513.63500000001 1150 8006.75000000001 1224 8481.16800000001 1294 8958.66000000001 1362 9406.61900000001 1420 9738.54900000001 1476 10076.227 1524 10399.323 1564 10662.383 1598 10885.007 1760 11835.609 1828 12184.234 1944 12535.225 3038 20389.291 4258 25692.546 4260 25718.752 NA 539.666666666667
"1.FO1" "1.FO1.09" 9 "1.FO1.10" 10 97 23 652.256000000001 6.72428865979382 4.49799999999999 3 2 15.7950000000001 2 19.7940000000001 3 21.7940000000001 6 55.3300000000004 4 28.2930000000001 12 96.8210000000007 5 30.7920000000002 18 138.312000000001 7 45.5860000000003 25 186.717000000001 9 64.3800000000004 32 237.234000000001 10 77.6750000000005 40 307.746000000002 11 90.9700000000006 47 366.596000000002 12 104.265000000001 53 418.194000000002 13 117.560000000001 61 476.691000000003 13 117.560000000001 70 538.616000000003 13 117.560000000001 77 575.847000000003 13 117.560000000001 82 604.668000000003 13 117.560000000001 88 639.778000000003 13 117.560000000001 94 683.381000000004 13 117.560000000001 102 736.590000000004 13 117.560000000001 112 798.086000000004 14 120.059000000001 122 860.457000000005 16 124.057000000001 133 933.196000000005 20 135.053000000001 144 1004.49000000001 52 232.229000000002 190 1292.66900000001 64 269.020000000002 203 1347.56100000001 70 295.817000000003 225 1414.44000000001 136 526.761000000004 413 2463.47600000002 202 829.212000000007 545 3359.25100000002 202 829.212000000007 545 3359.25100000002 4 35.5890000000002 9 77.1240000000005 16 125.114000000001 23 169.104000000001 32 232.303000000001 41 301.614000000002 50 385.421000000002 58 457.566000000003 65 522.459000000003 74 594.251000000004 83 656.176000000004 90 693.407000000004 95 722.228000000004 101 757.338000000004 107 800.941000000004 115 854.150000000005 125 915.646000000005 136 980.516000000006 149 1057.25300000001 164 1139.54300000001 242 1524.89800000001 267 1616.58100000001 295 1710.25700000001 549 2990.23700000002 747 4188.46300000003 747 4188.46300000003 NA 459
"1.FO1" "1.FO1.10" 10 "1.FO1.01" 1 16 6 98.9860000000006 6.18662500000004 5.19950000000006 2 1 5.97500000000014 1 5.97500000000014 2 11.9500000000003 2 11.9500000000003 3 17.9250000000004 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 2 11.9500000000003 4 23.9000000000006 4 38.7510000000002 4 23.9000000000006 8 82.0260000000002 4 23.9000000000006 12 130.825 4 23.9000000000006 14 152.823 4 23.9000000000006 15 164.322 4 23.9000000000006 15 164.322 4 23.9000000000006 15 164.322 4 23.9000000000006 15 164.322 7 59.8970000000006 15 164.322 7 59.8970000000006 15 164.322 15 140.529000000001 15 164.322 101 858.019 42 425.328 101 858.019 60 505.74 101 858.019 60 505.74 2 11.9500000000003 4 23.9000000000006 5 29.8750000000007 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 6 35.8500000000008 8 62.6510000000007 12 105.926000000001 16 154.725000000001 18 176.723000000001 19 188.222000000001 19 188.222000000001 19 188.222000000001 19 188.222000000001 22 224.219000000001 22 224.219000000001 30 304.851000000001 143 1283.347 161 1363.759 161 1363.759 NA 613.5
"1.FO1" "1.FO1.10" 10 "1.FO1.02" 2 16 6 98.9860000000006 6.18662500000004 5.19950000000006 2 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 7.99900000000002 1 17.471 2 15.998 1 17.471 3 23.9970000000001 1 17.471 3 23.9970000000001 1 17.471 4 44.4960000000001 1 17.471 5 64.9950000000001 1 17.471 6 85.4940000000001 1 17.471 6 85.4940000000001 1 17.471 6 85.4940000000001 1 17.471 6 85.4940000000001 1 17.471 6 85.4940000000001 13 193.875 6 85.4940000000001 21 234 6 85.4940000000001 35 284.069 6 85.4940000000001 54 495.207000000001 27 200.969999999998 54 495.207000000001 69 431.921999999995 54 495.207000000001 69 431.921999999995 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 1 7.99900000000002 3 33.469 4 41.4680000000001 4 41.4680000000001 5 61.9670000000001 6 82.4660000000001 7 102.965 7 102.965 7 102.965 7 102.965 7 102.965 19 279.369 27 319.494 41 369.563 81 696.176999999999 123 927.128999999995 123 927.128999999995 NA 77
